,ticker,morningstar_name,year,capex,eoy_price,eps,ltdebt,marketcap,ppe,revenue,roe,stdebt,assets,liabilities
37248,DNS,danae resources nl,2016,,,,,,,,,,,
37249,DNX,denx,2016,,,,,,,,,,,
37250,DOC,doctor care anywhere  plc,2016,,,,,,,,,,,
37251,DOM,dominion mining,2016,,,,,,,,,,,
37252,DOR,doriemus plc,2016,,,,,,650476.0,,0.0,,3445052.0,153781.0
37253,DOR1,dome resources nl,2016,,,,,,,,,,,
37254,DOT,deutsche office trust,2016,,,,,,,,,,,
37255,DOU,douugh,2016,,0.15,-17.21,,12987737.37,6566.0,1865229.0,-17.3966,,1641222.0,835902.0
37256,DOW,downer edi,2016,-231100000.0,3.8,40.26,604500000.0,1614183775.2,988300000.0,6850000000.0,0.0819,57500000.0,4200300000.0,2111800000.0
37257,DRA,dra global,2016,-9503000.0,0.21,6.04,,18656528.73,16860000.0,57751000.0,0.2073,,50432000.0,19617000.0
37258,DRA1,dragon mining,2016,-9503000.0,0.21,6.04,,18656528.73,16860000.0,57751000.0,0.2073,,50432000.0,19617000.0
37259,DRD,drdgold,2016,,,,,,,,,,,
37260,DRE,dreadnought resources,2016,102935.0,0.01,-1.3,,2559723.89,6303.0,350039.0,-7.9459,,604796.0,142023.0
37261,DRE1,dalrymple resources nl,2016,,,,,,,,,,,
37262,DRM,demetallica,2016,-133313000.0,1.06,5.64,46569000.0,329463824.76,203132000.0,131083000.0,0.0917,35759000.0,296560000.0,116380000.0
37263,DRM2,doray minerals,2016,-133313000.0,1.06,5.64,46569000.0,329463824.76,203132000.0,131083000.0,0.0917,35759000.0,296560000.0,116380000.0
37264,DRO,droneshield,2016,-51577.0,0.28,-6.96,,37800000.28,50076.0,89373.0,-1.1658,,4061132.0,671381.0
37265,DRR,deterra royalties,2016,,,,,,,,,,,
37266,DRUG,betashares global healthcare etf - currency hedged,2016,,,,,,,,,,,
37267,DRX,diatreme resources,2016,-711261.0,0.01,-0.22,2623466.0,9644059.47,172316.0,88662.0,-0.17300000000000001,,14060241.0,3197068.0
37268,DSB,delta sbd,2016,-2310000.0,0.08,2.44,694000.0,3992858.23,14445000.0,71424000.0,0.08130000000000001,4700000.0,33818000.0,15534000.0
37269,DSE,dropsuite,2016,-108082.0,0.01,-4.88,,2103574.43,227932.0,11563.0,21.5875,297102.0,823941.0,1363185.0
37270,DSH,dshe,2016,,,,,,,,,,,
37271,DSK,dusk,2016,,,,,,,,,,,
37272,DSQ,dsq,2016,,,,,,,,,,,
37273,DSX,decimal software,2016,-18088.0,0.05,-1.97,,10786430.63,61769.0,2632128.0,-1.219,,4180325.0,915452.0
37274,DTC,damstra,2016,,,,,,,,,,,
37275,DTE,dart energy,2016,,,,,,,,,,,
37276,DTI,dti,2016,-4244299.0,0.4,0.03,305077.0,36650847.2,1089929.0,20027813.0,0.0021,186035.0,21115855.0,6422048.0
37277,DTL,data3,2016,-3334000.0,1.05,8.98,330000.0,161673697.5,6320000.0,982510000.0,0.3471,157000.0,317840000.0,277214000.0
37278,DTM,dart mining nl,2016,-663050.0,0.01,-0.28,,3300260.85,88017.0,275366.0,-0.0859,,8658019.0,310633.0
37279,DTO,d2 marketing,2016,,,,,,,,,,,
37280,DTR,dateline resources,2016,-269929.0,0.01,-0.66,,1215604.99,5710.0,,-0.1624,279528.0,4683025.0,881821.0
37281,DTS,dragontail systems,2016,,,,,,26541.0,,0.0,,8484038.0,212379.0
37282,DTZ,dotz nano,2016,-219485.0,0.31,-45.58,,34095176.4,199322.0,99264.0,-2.355,,5207006.0,459560.0
37283,DUB,dubber,2016,-42190.0,0.41,-13.04,,33170711.79,50060.0,982585.0,-0.8541,,12030959.0,1142161.0
37284,DUE,duet,2016,-391643000.0,2.5,8.64,5465095000.0,6082615000.0,7066196000.0,1621595000.0,0.059000000000000004,798255000.0,11105076000.0,7693753000.0
37285,DUG,dug technology,2016,,,,,,,,,,,
37286,DUI,diversified united investment,2016,0.0,3.27,14.74,95184000.0,678579079.26,,,0.046799999999999994,,827175000.0,175452000.0
37287,DUN,dundas minerals,2016,,,,,,,,,,,
37288,DUR,duratec,2016,,,,,,,,,,,
37289,DVA,diversa,2016,-18540.0,0.72,0.13,,42712863.12,239030.0,13935778.0,0.0345,7742257.0,25489390.0,13595143.0
37290,DVC,dca,2016,,,,,,,,,,,
37291,DVDY,vaneck morningstar australian moat income etf,2016,,,,,,,,,,,
37292,DVL,dorsavi,2016,-582872.0,0.32,-3.63,,47972677.12,310242.0,3108973.0,-0.6096,,9603093.0,1012011.0
37293,DVN,devine,2016,0.0,0.45,-23.87,2294000.0,71428750.2,,,-0.2125,,264856000.0,89964000.0
37294,DVP,develop global,2016,-1321137.0,0.01,-0.18,,10477167.57,1442927.0,792492.0,-0.231,,25374755.0,12479605.0
37295,DVR,diverger,2016,-349000.0,1.5,-1.25,,42600495.0,,,0.1331,,23488000.0,4243000.0
37296,DW8,dw8,2016,0.0,0.01,0.0,,2817600.9,,167304.0,-1.6411000000000002,,637851.0,230950.0
37297,DWS,dws,2016,-24511000.0,1.12,12.74,21000000.0,147651087.36,2368000.0,145757000.0,0.2632,3000000.0,114477000.0,49273000.0
37298,DXB,dimerix,2016,-1984.0,0.01,-0.39,,10315480.9,2209.0,564961.0,-0.5720000000000001,,2525300.0,282725.0
37299,DXC,dexus convenience retail reit,2016,,,,,,,,0.0,,308300000.0,92800000.0
37300,DXF,ding sheng xin finance co.,2016,-28000.0,0.4,3.01,2366000.0,204259770.49,,,0.0601,,186923000.0,16867000.0
37301,DXI,dexus industria reit,2016,0.0,2.14,25.4,139503000.0,263261068.74,,,0.0737,,421846000.0,160689000.0
37302,DXL,dyno nobel,2016,,,,,,,,,,,
37303,DXN,dxn,2016,,,,,,,,,,,
37304,DXS,dexus,2016,-16700000.0,9.02,131.02,3370800000.0,8730888181.84,,,0.1063,,11782800000.0,4186500000.0
37305,DYL,deep yellow,2016,-1291529.0,,-0.09,,7791108.02,442607.0,52615.0,-0.0345,,51232004.0,289148.0
37306,DZZF,betashares ethical diversified high growth etf,2016,,,,,,,,,,,
37307,E200,spdr s&p/asx 200 esg fund,2016,,,,,,,,,,,
37308,E25,element 25,2016,,0.23,-1.47,,15854478.75,16791.0,1650262.0,-0.1281,,8363482.0,287907.0
37309,E2M,e2 metals,2016,,,,,,0.0,,0.0,,8507166.0,381596.0
37310,E33,east 33,2016,,,,,,,,,,,
37311,E3S,e3sixty,2016,,0.01,-0.97,,1653482.22,,,0.9758,840000.0,273982.0,1517993.0
37312,E79,e79 gold mines,2016,,,,,,,,,,,
37313,E88,ensogo,2016,-166747.0,0.65,-26.91,,25433343.0,,,-1.5546,,5246600.0,251192.0
37314,EAC,east african coffee plantations,2016,,,,,,,,,,,
37315,EAF,evans & partners asia fund,2016,,,,,,,,,,,
37316,EAI,ellerston asian investment,2016,,0.8,-2.74,,96000000.8,,,-0.031400000000000004,,115313893.0,1045606.0
37317,EAL,e&a,2016,-1890000.0,0.07,-14.51,78284000.0,9584260.0,,,-0.6907,,169358000.0,140599000.0
37318,EAR,echo resources,2016,,0.21,-0.53,,37113043.72,59809.0,167170.0,-0.4738,,3631561.0,435831.0
37319,EAU,eldorado gold,2016,,,,,,,,,,,
37320,EAX,energy action,2016,-1627696.0,1.18,-1.73,3973358.0,30625858.06,801237.0,33978708.0,0.2974,,23796773.0,11790494.0
37321,EBG,eumundi,2016,-1328000.0,0.07,0.58,8734000.0,24806637.8,27600000.0,23977000.0,0.064,,45431000.0,13496000.0
37322,EBND,vaneck emerging income opportunities active etf (managed fund),2016,,,,,,,,,,,
37323,EBO,ebos,2016,-10606349.0,15.63,80.11,248553722.0,2365037820.0,99596720.0,6770383258.0,0.1168,102125083.0,3044042330.0,2007454476.0
37324,EBR,ebr systems inc,2016,,,,,,,,,,,
37325,ECF,elanor commercial property fund,2016,,,,,,,,,,,
37326,ECG,ecargo,2016,-603449.0,0.21,-2.92,3558174.0,112350000.0,806476.0,22178489.0,-0.5847,,38453051.0,11719937.0
37327,ECI,ec-asia international,2016,,,,,,,,,,,
37328,ECL,excelsior capital,2016,-303000.0,0.9,9.9,,31193107.43,469000.0,40105000.0,0.06849999999999999,,55862000.0,5540000.0
37329,ECO,echoice,2016,,,,,,,,,,,
37330,ECP,ecp emerging growth,2016,0.0,0.94,7.77,,15105299.92,,,0.0709,,18668648.0,1070411.0
37331,ECP1,ecorp,2016,,,,,,,,,,,
37332,ECS,ecs botanics,2016,0.0,,-0.01,,2560406.87,,68537.0,-1.0987,,370484.0,50740.0
37333,ECT,environmental clean technologies,2016,-777716.0,0.01,-0.16,,30065326.57,1384206.0,2390641.0,-0.7009000000000001,1057223.0,10006559.0,3959813.0
37334,ECV,ecosave,2016,,,,,,,,,,,
37335,ECX,eclipx,2016,-431452000.0,4.07,18.88,1111326000.0,1050298436.88,798033000.0,403195000.0,0.07730000000000001,303713000.0,2260479000.0,1601664000.0
37336,EDC,eildon capital,2016,,,,,,,,0.0,,34152000.0,1816000.0
37337,EDE,eden innovations,2016,-1840238.0,0.23,-0.32,,267705639.03,690659.0,1410731.0,-0.22030000000000002,,15812104.0,770683.0
37338,EDI,evans deakin industries,2016,,,,,,,,,,,
37339,EDN,elkedra diamonds nl,2016,,,,,,,,,,,
37340,EDT,edt retail trust,2016,,,,,,,,,,,
37341,EDU,edu,2016,-7278.0,0.05,-4.75,,14832119.8,133402.0,1973724.0,-0.1007,,9953726.0,6092730.0
37342,EDV,endeavour,2016,,,,,,,,,,,
37343,EEG,empire energy,2016,-260252.0,0.01,6.58,,2778511.02,116681930.0,20409657.0,-0.3124,53423144.0,126665076.0,76614083.0
37344,EEI,earth essence international,2016,,,,,,,,,,,
37345,EEL,enrg elements,2016,-336077.0,0.03,-0.79,,4331244.8,464.0,59704.0,-0.5540999999999999,,1526152.0,180100.0
37346,EER,east energy resources,2016,0.0,,-14.17,23261007.0,1069442.79,12284.0,739691.0,-29.6107,,25019399.0,23313200.0
37347,EEU,betashares euro etf,2016,,,,,,,,,,,
37348,EFC,efinancial capital,2016,,,,,,,,,,,
37349,EFE,eastern resources,2016,-126314.0,0.01,-0.3,,2572719.61,7741.0,,-0.0818,,7993792.0,101317.0
37350,EFF,evans & partners australian flagship fund,2016,,,,,,,,,,,
37351,EFG,everest financial,2016,,,,,,,,,,,
37352,EFT,eftel,2016,,,,,,,,,,,
37353,EGA,egan street resources,2016,,,,,,64135.0,,0.0,,6893395.0,349576.0
37354,EGD,evans & partners global disruption fund,2016,,,,,,,,,,,
37355,EGF,evans & partners global flagship fund,2016,0.0,1.74,-16.0,2804590.0,162379115.94,,,-0.0857,,164974575.0,2974962.0
37356,EGF1,ellerston gems fund,2016,,,,,,,,,,,
37357,EGG,enero,2016,-1081000.0,1.25,8.0,11000.0,106578167.73,4942000.0,213838000.0,0.0603,9000.0,149052000.0,37793000.0
37358,EGH,eureka,2016,-914000.0,0.79,5.19,37393000.0,178369733.67,,,0.092,,111323000.0,46389000.0
37359,EGI,ellerston global investments,2016,,0.92,-0.98,,69259057.48,,,-0.009300000000000001,,82988660.0,3248071.0
37360,EGL,the environmental,2016,-47320.0,0.03,-0.01,1105947.0,6477951.33,699302.0,25726811.0,-0.001,1820091.0,20981559.0,8647477.0
37361,EGN,engenco,2016,-1789000.0,0.1,1.23,,31089143.2,18489000.0,134269000.0,0.0391,16885000.0,85395000.0,36301000.0
37362,EGO,empire oil & gas nl,2016,-15591099.0,0.36,-3.22,,37377820.98,38210455.0,19962825.0,-0.0547,15066392.0,80701024.0,20587839.0
37363,EGR,ecograf,2016,-2969261.0,0.26,-2.46,,49185472.44,23117.0,500624.0,-0.3643,,12532723.0,816811.0
37364,EGX,evogenix,2016,,,,,,,,,,,
37365,EGY,energy technologies,2016,-821000.0,0.01,-0.74,4160000.0,1959046.39,2049000.0,11163000.0,4.394,2577000.0,10264000.0,11279000.0
37366,EHE,estia health,2016,-67376000.0,4.61,15.14,253500000.0,867527871.2,711416000.0,446510000.0,0.08289999999999999,677000.0,1698585000.0,1106904000.0
37367,EHH,eagle health,2016,,,,,,12148.0,,0.0,5457.0,60836.0,14076.0
37368,EHL,emeco,2016,-38215000.0,0.03,-40.42,373239000.0,18589946.92,280182000.0,208355000.0,-7.6338,4579000.0,427692000.0,421695000.0
37369,EIG,european investors global property trust,2016,,,,,,,,,,,
37370,EIGA,einvest income generator fund (managed fund),2016,,,,,,,,,,,
37371,EIM,el,2016,,,,,,,,,,,
37372,EINC,betashares legg mason equity income fund (managed fund),2016,,,,,,,,,,,
37373,EIQ,echo iq,2016,-482039.0,0.07,-3.09,,8775282.33,,221864.0,-16.882,,557598.0,382050.0
37374,EKA,eureka energy,2016,,,,,,,,,,,
37375,EL8,elevate uranium,2016,0.0,0.16,-8.37,1501695.0,3892649.76,22548.0,245236.0,0.7001999999999999,375116.0,595188.0,2587715.0
37376,ELC,electrotech investments,2016,,,,,,,,,,,
37377,ELD,elders,2016,-7065000.0,3.87,56.86,,440636032.8,30562000.0,1637780000.0,0.2236,121300000.0,691289000.0,504785000.0
37378,ELE,elmore,2016,-1382354.0,0.01,-0.62,,17925521.11,7277732.0,,-2.5282,4411785.0,9022867.0,6607672.0
37379,ELI,emerging leaders investment,2016,,,,,,,,,,,
37380,ELK,elk petroleum,2016,-4124664.0,0.07,-3.67,29753841.0,49078558.02,56136273.0,64197.0,-0.2495,5716.0,83261376.0,52579676.0
37381,ELL,ellendale resources nl,2016,,,,,,,,,,,
37382,ELO,elmo software,2016,,,,,,400000.0,,0.0,,35405000.0,11988000.0
37383,ELR,elsmore resources,2016,,,,,,,,,,,
37384,ELS,elsight,2016,,,,,,,,,,,
37385,ELS1,equity long/short strategies fund (the),2016,,,,,,,,,,,
37386,ELT,elementos,2016,-459872.0,0.01,-0.23,515658.0,6139837.14,1225.0,453.0,-0.38380000000000003,,5159112.0,578397.0
37387,EM1,emerge gaming,2016,0.0,0.01,2.38,,2680417.75,29078.0,3559013.0,3.2417000000000002,,1002456.0,100715.0
37388,EM2,eagle mountain mining,2016,,,,,,,,,,,
37389,EMB,embelton,2016,-3255364.0,8.04,93.85,,17349170.28,6321940.0,44011663.0,0.1433,,22850443.0,8721206.0
37390,EMD,emyria,2016,,,,,,,,,,,
37391,EME,energy metals,2016,-813776.0,0.08,-0.19,,16774664.96,263993.0,84844.0,-0.0070999999999999995,,54339255.0,149214.0
37392,EMH,european metals,2016,-1507146.0,0.46,-1.78,,55244792.33,0.0,140236.0,-0.2,,8252379.0,293890.0
37393,EMH1,emu hill gold mines n.l.,2016,,,,,,,,,,,
37394,EMKT,vaneck msci multifactor emerging markets equity etf,2016,,,,,,,,,,,
37395,EML,eml payments,2016,-678793.0,1.27,0.05,396721.0,307873224.74,2208894.0,22351049.0,0.0046,,149900298.0,30693862.0
37396,EML1,email,2016,,,,,,,,,,,
37397,EMM,electrometals technologies,2016,,,,,,,,,,,
37398,EMMG,betashares legg mason emerging markets fund (managed fund),2016,,,,,,,,,,,
37399,EMN,euro manganese inc,2016,,,,,,,,,,,
37400,EMO,entermo,2016,,,,,,,,,,,
37401,EMP,emperor energy,2016,-430773.0,0.01,-2.05,,875074.31,1733.0,538647.0,-0.6282,30.0,4652820.0,885837.0
37402,EMP1,emperor mines,2016,,,,,,,,,,,
37403,EMR,emerald resources nl,2016,-456002.0,0.05,-0.02,,61411490.06,11690.0,83546.0,-0.0143,,19186107.0,433271.0
37404,EMS,eastern metals,2016,,,,,,,,,,,
37405,EMT,emetals,2016,,0.02,-0.59,,6615000.0,,,-0.2999,,1970862.0,31066.0
37406,EMU,emu nl,2016,-58445.0,0.06,-1.18,,2255649.59,1900.0,215506.0,-0.40399999999999997,,2226293.0,20685.0
37407,EMV,emvision medical devices,2016,,,,,,,,,,,
37408,ENA,ensurance,2016,-1018825.0,0.16,-3.11,,9142545.44,129899.0,,-2.1108000000000002,137439.0,6158414.0,5316348.0
37409,ENB,eneabba gas,2016,0.0,0.01,-0.63,,3653710.37,873959.0,10926.0,-0.2161,,3566303.0,1028579.0
37410,ENC,enice  company,2016,-734598.0,0.23,3.26,,60935500.0,18559638.0,100416219.0,0.1674,41170504.0,152970806.0,102496718.0
37411,ENE1,energy developments,2016,,,,,,,,,,,
37412,ENG,engin,2016,,,,,,,,,,,
37413,ENK,enk plc,2016,,,,,,,,,,,
37414,ENN,elanor investor,2016,-55257000.0,1.88,5.86,60698000.0,132458910.0,,,-0.021,,199015000.0,73773000.0
37415,ENR,encounter resources,2016,-3617826.0,0.13,-3.87,,20233725.72,133693.0,258200.0,-0.2907,,21060169.0,1097769.0
37416,ENT,enterprise metals,2016,-563350.0,0.01,-0.96,,4411889.71,4430.0,47818.0,-0.3521,,8192137.0,130125.0
37417,ENV,enova mining,2016,-433098.0,0.01,-0.12,,2111807.58,2437.0,33074.0,-0.15810000000000002,1168911.0,4571699.0,1442539.0
37418,ENV1,envestra,2016,,,,,,,,,,,
37419,ENX,enegex,2016,-22947.0,0.01,-0.18,,965996.84,0.0,,-0.1512,,707367.0,72392.0
37420,EOC,endocoal,2016,,,,,,,,,,,
37421,EOF,ecofibre,2016,,,,,,,,,,,
37422,EOL,energy one,2016,-1016277.0,0.3,2.53,,5555962.8,502430.0,5059141.0,0.0873,,8630904.0,3316015.0
37423,EON,espreon,2016,,,,,,,,,,,
37424,EOR,eor,2016,,0.01,-0.15,,6133213.78,1.0,1634.0,1.3056,23005.0,234123.0,1073521.0
37425,EOS,electro optic systems,2016,-402977.0,1.73,-1.56,,98343451.98,459791.0,26247708.0,-0.2191,,17078542.0,13031543.0
37426,EP1,e&p financial,2016,,,,,,,,,,,
37427,EPA,ephraim resources,2016,-1796.0,,-0.04,,4620001.93,3088895.0,219129.0,-0.2039,101660.0,3375756.0,1083118.0
37428,EPD,empired,2016,-14609433.0,0.34,-1.47,6120877.0,40816502.92,21139187.0,160270852.0,-0.0353,13451719.0,117946994.0,65542293.0
37429,EPF,esplanade property fund,2016,,,,,,,,,,,
37430,EPI,equity & property investment,2016,,,,,,,,,,,
37431,EPL,eyecare partners,2016,,,,,,,,,,,
37432,EPM,eclipse metals,2016,-51533.0,0.01,-0.08,,7716935.58,0.0,27976.0,-0.23620000000000002,,2899961.0,257041.0
37433,EPN,epsilon healthcare,2016,,,,,,4379.0,,0.0,,11460283.0,116994.0
37434,EPW,erm power,2016,-26308000.0,0.84,14.63,184305000.0,203670953.64,391266000.0,2802828000.0,0.0983,37193000.0,1238724000.0,767321000.0
37435,EPX,ep&t global,2016,,,,,,,,,,,
37436,EPX1,ethane pipeline income fund,2016,,,,,,,,,,,
37437,EPY,earlypay,2016,0.0,0.18,0.04,76973000.0,24068504.25,161000.0,26949000.0,0.0654,52000.0,156521000.0,141986000.0
37438,EPY1,e-pay asia,2016,,,,,,,,,,,
37439,EQE,equus mining,2016,-419063.0,0.01,-0.85,,4783604.03,0.0,260241.0,-0.6342,,1767684.0,435504.0
37440,EQI,equigold nl,2016,,,,,,,,,,,
37441,EQM,equatorial mining,2016,,,,,,,,,,,
37442,EQN,equinox resources,2016,,,,,,,,,,,
37443,EQN1,equinox minerals,2016,,,,,,,,,,,
37444,EQR,eq resources,2016,-65640.0,0.03,-0.58,,12552479.85,3049071.0,777034.0,-0.1955,269582.0,12065218.0,1320648.0
37445,EQS,equity story,2016,,,,,,,,,,,
37446,EQT,eqt,2016,-1582000.0,16.44,66.98,,328125384.6,,,0.0552,,257832000.0,17078000.0
37447,EQX,equatorial resources,2016,0.0,0.33,-0.67,,41066966.49,0.0,472502.0,-0.0175,,43471572.0,184692.0
37448,ERA,energy resources of australia,2016,-2988000.0,0.43,-52.36,,225210401.97,203632000.0,286135000.0,-0.2377,,819432000.0,620873000.0
37449,ERC,eircom,2016,,,,,,,,,,,
37450,ERD,eroad,2016,,,,,,,,,,,
37451,ERF,elanor retail property fund,2016,,,,,,,,,,,
37452,ERG,eneco refresh,2016,-195810.0,0.07,0.03,200748.0,8049282.48,1866057.0,6109927.0,0.0083,55871.0,5442829.0,1041699.0
37453,ERL,empire resources,2016,-149797.0,0.03,-0.59,,9077641.3,29714.0,215631.0,5.0611,132940.0,404766.0,767287.0
37454,ERM,emmerson resources,2016,-293188.0,0.05,-1.08,,18537261.25,2175176.0,1618114.0,-0.184,,22907474.0,643880.0
37455,ERS,environmental recovery services,2016,,,,,,,,,,,
37456,ERTH,betashares climate change innovation etf,2016,,,,,,,,,,,
37457,ERW,errawarra resources,2016,,,,,,,,,,,
37458,ERX,exore resources,2016,-357617.0,0.1,-1.31,,31397228.14,185.0,,-0.0986,,19706964.0,303738.0
37459,ESE,esense-lab,2016,,,,,,763.0,,0.0,,4323921.0,163282.0
37460,ESG,eastern star gas,2016,,,,,,,,,,,
37461,ESGI,vaneck msci international sustainable equity etf,2016,,,,,,,,,,,
37462,ESK,etherstack plc,2016,-1786898.0,0.21,-3.02,,23453915.73,24875.0,8425925.0,-0.9798,1326699.0,10891376.0,8497788.0
37463,ESL,eco systems,2016,-76998.0,0.39,-13.24,,21505599.18,100664.0,1170609.0,-2.0972,28347.0,2781533.0,538103.0
37464,ESL1,earth sanctuaries,2016,,,,,,,,,,,
37465,ESPO,vaneck video gaming and esports etf,2016,,,,,,,,,,,
37466,ESR,estrella resources,2016,-84941.0,0.02,-0.58,,3576749.22,,122908.0,-0.3556,,1008261.0,89032.0
37467,ESS,essential metals,2016,-1790982.0,0.04,-0.22,,34744227.24,21928.0,545232.0,-0.12560000000000002,,14096061.0,773021.0
37468,ESS1,essa australia,2016,,,,,,,,,,,
37469,ESTX,etfs euro stoxx 50 etf,2016,,,,,,,,,,,
37470,ETF,ubs iq morningstar australia quality etf,2016,,19.95,-120.6,,41045050.2,,,-0.35810000000000003,,7199636.0,270434.0
37471,ETHI,betashares global sustainability leaders etf,2016,,,,,,,,,,,
37472,ETPMAG,etfs physical silver,2016,,,,,,,,,,,
37473,ETR,etrade australia,2016,,,,,,,,,,,
37474,EUR,european lithium,2016,0.0,0.08,-1.39,,6062714.25,0.0,63643.0,-0.3603,,1533843.0,151935.0
37475,EUZ,europa metals,2016,0.0,0.01,-0.22,,6402459.42,13534.0,552451.0,-2.1243,,1178681.0,460022.0
37476,EV1,evolution energy minerals,2016,,,,,,,,,,,
37477,EVE,eve health,2016,0.0,0.01,-0.14,,10039501.11,,5.0,-0.5756,,1922640.0,171288.0
37478,EVF,evergreen forests,2016,,,,,,,,,,,
37479,EVM,enviromission,2016,,0.1,-0.27,44678.0,56305345.1,46878.0,451903.0,-7.575900000000001,100438.0,2413810.0,2192129.0
37480,EVN,evolution mining,2016,-234715000.0,2.33,-1.75,279667000.0,3421052372.93,1737605000.0,1335239000.0,0.09210000000000002,16788000.0,2187159000.0,635726000.0
37481,EVO,evolve education,2016,-2068468.0,0.9,7.95,41319819.0,159818416.2,4956756.0,124982882.0,0.11019999999999999,,215033333.0,70228828.0
37482,EVR,ev resources,2016,,0.02,-0.01,,5312848.81,,,0.0034999999999999996,8931754.0,3210.0,9290177.0
37483,EVR1,endeavour mining,2016,,,,,,,,,,,
37484,EVS,envirosuite,2016,-1626000.0,0.09,-1.09,1314000.0,16585612.13,2442000.0,19539000.0,-0.1085,1656000.0,21976000.0,7169000.0
37485,EVT,event hospitality and entertainment,2016,-180270000.0,14.53,82.17,202610000.0,2306383065.17,1042683000.0,1279974000.0,0.1244,2025000.0,1489767000.0,477023000.0
37486,EVZ,evz,2016,-591619.0,0.01,-1.16,122958.0,1684390.31,4688822.0,64389467.0,-0.4661,13317789.0,37131089.0,31346111.0
37487,EWC,energy world,2016,-65090223.0,0.18,2.15,402912739.0,320820834.32,1861781578.0,257250201.0,0.0436,172962563.0,2219688930.0,1350441691.0
37488,EWE,east west energy,2016,-212288.0,0.01,-0.18,,3703284.88,,443580.0,2.2681,100000.0,106974.0,407283.0
37489,EWN,erawan company,2016,,,,,,,,,,,
37490,EX1,exopharm,2016,,,,,,,,,,,
37491,EX20,betashares australian ex-20 portfolio diversifier etf,2016,,,,,,,,,,,
37492,EXC,exterra resources,2016,,0.04,-0.56,,10685813.22,4011924.0,84096.0,-0.21350000000000002,,5612249.0,311618.0
37493,EXG,excelsior gold,2016,-6298002.0,0.06,-4.11,,35737798.82,12677496.0,23103840.0,1.2276,4004271.0,20558241.0,38678917.0
37494,EXL,elixinol wellness,2016,,,,,,,,,,,
37495,EXL1,excel coal,2016,,,,,,,,,,,
37496,EXO,ennox,2016,0.0,,-1.59,,1345948.07,,,-3.4858,,1117294.0,252469.0
37497,EXP,experience co,2016,-12045000.0,0.51,2.1,8297000.0,202113688.5,39503000.0,59595000.0,0.10220000000000001,2049000.0,87808000.0,17761000.0
37498,EXR,elixir energy,2016,-131654.0,,-0.05,,1686831.45,2860.0,1551.0,-0.2565,,3836164.0,967386.0
37499,EXS,exco resources,2016,,,,,,,,,,,
37500,EXT,extract resources,2016,,,,,,,,,,,
37501,EXU,explaurum,2016,-1325769.0,0.07,-0.43,,15502063.09,7153.0,565772.0,-0.1309,,5643452.0,326945.0
37502,EYE,nova eye medical,2016,-8048000.0,0.95,2.77,2390000.0,109010286.64,7771000.0,74560000.0,0.06269999999999999,5779000.0,71990000.0,23733000.0
37503,EZL,euroz hartleys,2016,-383812.0,0.79,2.24,,125273761.78,,,0.0311,,122111645.0,8281795.0
37504,EZZ,ezz life science,2016,,,,,,,,,,,
37505,F100,betashares ftse 100 etf,2016,,,,,,,,,,,
37506,FAC,facilitate digital,2016,,,,,,,,,,,
37507,FAIR,betashares australian sustainability leaders etf,2016,,,,,,,,,,,
37508,FAL,falcon metals,2016,,,,,,,,,,,
37509,FAN,fantastic,2016,-7834000.0,2.25,11.08,,232329145.5,28833000.0,546102000.0,0.1909,,184571000.0,77135000.0
37510,FANG,etfs fang+ etf,2016,,,,,,,,,,,
37511,FAR,far,2016,-53864170.0,0.07,-0.52,,334614934.35,319467.0,767004.0,-0.1503,,151700375.0,6900150.0
37512,FAS,fairstar resources,2016,,,,,,,,,,,
37513,FAU,first au,2016,,0.06,-0.63,,2277480.0,,,-0.261,,489877.0,91076.0
37514,FBR,fbr,2016,-66872.0,0.03,-1.38,,16566525.82,61970.0,252500.0,-1.5334,,3921581.0,152791.0
37515,FBU,fletcher building,2016,-286013919.0,8.16,63.84,1276575460.0,5616274346.4,1890552006.0,8696729907.0,0.1176,393745828.0,6928210506.0,3388311564.0
